run_id,timestamp_utc,git_commit,dataset,backend,condition,pool_bytes,old_blocks_time_ms,workload,block,pattern,segment,variant,query_id,repetition,outcome,failure_reason,elapsed_ms,rows_returned,result_hash,rep_ts_utc,d_pool_read_requests,d_pool_reads,d_pool_read_ahead,d_pages_made_young,d_pages_not_made_young,free_buffers_after,engine_version,python_version,kernel,cpu_model,ram_bytes
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_01_care_trip_share_by_sex,3,ok,,633.936,2,fc671964cd4c12479223b483b0b00871693be8760c0ba5112f8e74296e83cf22,2026-08-23T12:23:15.552+00:00,1053939,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_02_ppr,3,ok,,541.699,2,0d09ecbacc3be1d3ca4d5f2ba0171033dde604e9d14fcf8087eab2160c6e6ab7,2026-08-23T12:23:16.188+00:00,1223104,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_01_care_trip_share_by_sex,4,ok,,684.111,2,fc671964cd4c12479223b483b0b00871693be8760c0ba5112f8e74296e83cf22,2026-08-23T12:23:16.731+00:00,1053939,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_02_ppr,4,ok,,550.354,2,0d09ecbacc3be1d3ca4d5f2ba0171033dde604e9d14fcf8087eab2160c6e6ab7,2026-08-23T12:23:17.418+00:00,1223104,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_01_care_trip_share_by_sex,5,ok,,644.736,2,fc671964cd4c12479223b483b0b00871693be8760c0ba5112f8e74296e83cf22,2026-08-23T12:23:17.971+00:00,1053939,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122139Z-bench2-innodb-c2,2026-08-23 12:21:39,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c2,1073741824,1000,eq,4,BB,2,aware,q_eq_02_ppr,5,ok,,557.023,2,0d09ecbacc3be1d3ca4d5f2ba0171033dde604e9d14fcf8087eab2160c6e6ab7,2026-08-23T12:23:18.618+00:00,1223104,0,0,0,0,54593,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,0,warmup,,148.714,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:53.567+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,0,warmup,,211.935,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:53.718+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,1,ok,,148.717,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:53.932+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,1,ok,,212.494,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:54.083+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,2,ok,,158.767,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:54.298+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,2,ok,,213.402,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:54.459+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,3,ok,,146.344,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:54.674+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,3,ok,,220.660,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:54.823+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,4,ok,,149.726,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:55.046+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,4,ok,,214.796,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:55.198+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_01_care_trip_share_total,5,ok,,147.554,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:55.415+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,1,blind,q_agn_02_mode_share,5,ok,,234.001,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:55.564+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,0,warmup,,154.704,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:56.428+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,0,warmup,,215.620,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:56.585+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,1,ok,,153.330,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:56.803+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,1,ok,,216.372,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:56.958+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,2,ok,,150.011,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:57.177+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,2,ok,,219.175,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:57.329+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,3,ok,,152.371,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:57.550+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,3,ok,,222.049,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:57.705+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,4,ok,,149.556,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:57.929+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,4,ok,,218.048,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:58.081+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_01_care_trip_share_total,5,ok,,151.760,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:58.301+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,2,aware,q_agn_02_mode_share,5,ok,,215.801,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:58.455+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,0,warmup,,155.481,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:58.677+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,0,warmup,,238.944,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:58.834+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,1,ok,,149.902,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:59.075+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,1,ok,,215.770,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:59.227+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,2,ok,,151.913,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:59.445+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,2,ok,,248.072,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:25:59.599+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,3,ok,,152.500,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:25:59.850+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,3,ok,,219.137,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:00.004+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,4,ok,,151.865,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:00.227+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,4,ok,,239.478,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:00.381+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_01_care_trip_share_total,5,ok,,150.449,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:00.622+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,3,aware,q_agn_02_mode_share,5,ok,,222.827,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:00.775+00:00,4934,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,0,warmup,,151.722,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:01.003+00:00,4929,0,0,3920,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_02_mode_share,0,warmup,,223.049,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:01.157+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,1,ok,,154.662,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:01.383+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_02_mode_share,1,ok,,223.973,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:01.540+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,2,ok,,158.758,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:01.766+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_02_mode_share,2,ok,,234.953,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:01.927+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,3,ok,,145.118,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:02.164+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_02_mode_share,3,ok,,218.446,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:02.312+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,4,ok,,146.829,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:02.532+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_02_mode_share,4,ok,,228.758,24,c8deb0342c718de74780090569ec45fbbe19419877210fbdf2ebb707cd6ca030,2026-08-23T12:26:02.681+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
20260823T122552Z-bench2-innodb-c3,2026-08-23 12:25:52,7e544c2628a6871dac20f183914d30f1f2845a16,nhts2017,innodb,c3,134217728,0,agn,1,ABBA,4,blind,q_agn_01_care_trip_share_total,5,ok,,149.015,1,470b0e85c8256e0128368d105ddd8a6e0c2e6faa260f67cfe7152f9a3ac557de,2026-08-23T12:26:02.912+00:00,4929,0,0,0,0,0,mysql 8.4.11,3.13.13,6.18.33.2-microsoft-standard-WSL2,Intel(R) Core(TM) Ultra 9 275HX,134770941952
